participant,technique,movement,clustering,trial,time_ms,errorClicks,amplitude_px,targetRadius,clickInside,distNorm,distPx,targetSpeed,targetVx,targetVy,clickX,clickY,targetX,targetY,prevTargetX,prevTargetY
1,POINT,SLOW,LOW,3,1077.0,1.0,204.06,13.952860841235992,True,0.539,7.52,120.0,93.28,75.49,275.0,149.0,267.5,148.7,446.4,246.9
1,POINT,SLOW,LOW,4,817.0,0.0,326.16,18.03873962241066,True,0.897,16.19,120.0,-89.75,79.65,448.0,431.0,454.3,416.1,267.5,148.7
1,POINT,SLOW,LOW,5,1054.0,0.0,465.0,14.302036896482313,True,0.041,0.58,120.0,-87.33,82.3,151.0,63.0,151.0,63.6,454.3,416.1
1,POINT,SLOW,LOW,6,1020.0,0.0,366.13,14.611340895495115,True,0.262,3.82,120.0,-114.78,-34.99,515.0,60.0,517.1,56.8,151.0,63.6
1,POINT,SLOW,LOW,7,673.0,0.0,228.07,18.603916758946053,True,0.52,9.68,120.0,98.71,-68.24,372.0,228.0,362.9,224.8,517.1,56.8
1,POINT,SLOW,LOW,8,788.0,0.0,208.88,14.480689497542103,True,0.529,7.66,120.0,110.94,45.74,522.0,371.0,518.4,364.2,362.9,224.8
1,POINT,SLOW,LOW,9,912.0,0.0,382.93,10.250326112265459,True,0.239,2.45,120.0,-44.98,111.25,337.0,28.0,334.6,28.3,518.4,364.2
1,POINT,SLOW,LOW,10,879.0,0.0,340.24,11.320092179055818,True,0.416,4.71,120.0,-58.18,-104.95,41.0,204.0,40.4,199.3,334.6,28.3
1,POINT,SLOW,LOW,11,673.0,0.0,167.2,22.26462068638544,True,0.85,18.92,120.0,-119.99,-1.53,184.0,237.0,201.4,244.3,40.4,199.3
1,POINT,SLOW,LOW,12,687.0,0.0,190.44,25.730464093061336,True,0.664,17.07,120.0,120.0,0.56,227.0,57.0,210.2,54.1,201.4,244.3
1,POINT,SLOW,LOW,13,765.0,0.0,236.84,16.284381598912,True,0.878,14.29,120.0,-17.2,-118.76,443.0,148.0,429.3,144.1,210.2,54.1
1,POINT,SLOW,LOW,14,755.0,0.0,270.54,16.097830119010208,True,0.367,5.91,120.0,67.77,-99.03,155.0,120.0,159.5,123.9,429.3,144.1
1,POINT,SLOW,LOW,15,683.0,0.0,232.95,28.523319331408608,True,0.424,12.11,120.0,86.97,82.68,252.0,348.0,255.1,336.3,159.5,123.9
1,POINT,SLOW,LOW,16,696.0,0.0,129.48,26.200095692593074,True,0.852,22.32,120.0,115.04,34.16,274.0,229.0,268.1,207.5,255.1,336.3
1,POINT,SLOW,LOW,17,728.0,0.0,205.53,24.112490294634775,True,0.323,7.8,120.0,-17.52,-118.71,364.0,384.0,360.6,391.0,268.1,207.5
1,POINT,SLOW,LOW,18,1173.0,0.0,181.12,10.42756332032903,True,0.598,6.23,120.0,40.21,-113.06,465.0,533.0,471.0,534.6,360.6,391.0
1,POINT,SLOW,LOW,19,728.0,0.0,370.3,24.595996136526015,True,0.373,9.18,120.0,119.09,-14.72,105.0,487.0,105.1,477.8,471.0,534.6
1,POINT,SLOW,LOW,20,653.0,0.0,117.65,27.714127050836364,True,0.55,15.24,120.0,-82.93,-86.73,117.0,346.0,111.9,360.4,105.1,477.8
1,AREA,SLOW,HIGH,2,1046.0,0.0,511.73,12.823945370288538,True,0.325,4.17,120.0,-19.92,-118.33,67.0,517.0,64.1,514.0,439.9,166.6
1,AREA,SLOW,HIGH,3,797.0,0.0,622.41,27.95430639879613,True,0.364,10.18,120.0,118.31,20.08,464.0,50.0,472.2,44.0,64.1,514.0
1,AREA,SLOW,HIGH,4,943.0,0.0,67.03,15.046885797109349,True,0.56,8.43,120.0,-119.98,-2.24,401.0,45.0,405.5,37.9,472.2,44.0
1,AREA,SLOW,HIGH,5,715.0,0.0,443.95,29.901531511819492,True,0.487,14.55,120.0,57.52,-105.31,93.0,333.0,85.2,345.3,405.5,37.9
1,AREA,SLOW,HIGH,6,1329.0,2.0,361.22,18.46621081305811,True,0.473,8.73,120.0,-42.6,112.18,337.0,95.0,337.0,86.3,85.2,345.3
1,AREA,SLOW,HIGH,7,707.0,0.0,320.8,22.957758206512082,True,0.567,13.02,120.0,3.94,119.94,349.0,415.0,338.7,407.1,337.0,86.3
1,AREA,SLOW,HIGH,9,1008.0,0.0,306.14,15.393824294859133,True,0.802,12.35,120.0,104.45,-59.08,85.0,41.0,72.8,39.0,130.0,339.8
1,AREA,SLOW,HIGH,10,848.0,0.0,183.63,16.65512695156881,True,0.345,5.74,120.0,87.07,82.58,150.0,208.0,144.3,208.2,72.8,39.0
1,AREA,SLOW,HIGH,11,849.0,0.0,244.64,12.66728947711869,True,0.516,6.53,120.0,-117.29,25.37,277.0,418.0,270.5,417.8,144.3,208.2
1,AREA,SLOW,HIGH,12,945.0,0.0,209.12,29.55395236063148,True,0.408,12.05,120.0,110.89,-45.87,441.0,517.0,450.0,525.0,270.5,417.8
1,AREA,SLOW,HIGH,13,822.0,0.0,90.05,15.813551312677035,True,0.677,10.71,120.0,-56.34,105.95,457.0,444.0,464.2,436.1,450.0,525.0
1,AREA,SLOW,HIGH,14,722.0,0.0,256.91,25.062520909871523,True,0.917,22.98,120.0,-107.22,-53.88,302.0,208.0,315.9,226.3,464.2,436.1
1,AREA,SLOW,HIGH,15,1052.0,1.0,95.93,18.423657074425776,True,0.823,15.16,120.0,-106.74,-54.83,269.0,303.0,254.2,299.7,315.9,226.3
1,AREA,SLOW,HIGH,16,939.0,0.0,413.34,19.46675475548834,True,0.564,10.98,120.0,9.28,119.64,559.0,37.0,567.0,29.5,254.2,299.7
1,AREA,SLOW,HIGH,17,690.0,0.0,303.17,16.31851737912926,True,0.492,8.03,120.0,-32.2,-115.6,322.0,216.0,329.7,218.2,567.0,29.5
1,AREA,SLOW,HIGH,18,936.0,0.0,194.91,18.751014769243746,True,0.658,12.34,120.0,-102.76,-61.97,515.0,209.0,524.6,216.7,329.7,218.2
1,AREA,SLOW,HIGH,19,986.0,0.0,275.42,28.486538648676458,True,0.503,14.34,120.0,118.27,-20.29,524.0,483.0,535.2,491.9,524.6,216.7
1,AREA,SLOW,HIGH,20,1026.0,0.0,116.03,12.804805682082602,True,0.282,3.61,120.0,-71.35,-96.48,428.0,535.0,428.9,538.5,535.2,491.9
1,AREA,STATIC,MEDIUM,1,693.0,0.0,,25.24272284281077,True,0.256,6.47,0.0,0.0,0.0,219.0,480.0,214.4,475.4,,
1,AREA,STATIC,MEDIUM,2,663.0,0.0,253.81,11.890887239918612,True,0.966,11.49,0.0,0.0,0.0,467.0,431.0,462.2,420.5,214.4,475.4
1,AREA,STATIC,MEDIUM,3,690.0,0.0,312.65,14.620696764804393,True,0.789,11.54,0.0,0.0,0.0,545.0,109.0,548.4,120.0,462.2,420.5
1,AREA,STATIC,MEDIUM,4,658.0,0.0,448.46,17.10229111813078,True,0.648,11.08,0.0,0.0,0.0,97.0,97.0,100.2,107.6,548.4,120.0
1,AREA,STATIC,MEDIUM,5,602.0,0.0,504.17,18.41884940560723,True,0.834,15.36,0.0,0.0,0.0,521.0,407.0,516.2,392.4,100.2,107.6
1,AREA,STATIC,MEDIUM,6,641.0,0.0,534.92,23.746013117336453,True,0.14,3.32,0.0,0.0,0.0,46.0,131.0,48.0,133.6,516.2,392.4
1,AREA,STATIC,MEDIUM,7,658.0,0.0,480.65,11.98904412419924,True,0.352,4.22,0.0,0.0,0.0,374.0,483.0,373.6,487.2,48.0,133.6
1,AREA,STATIC,MEDIUM,8,643.0,0.0,242.69,10.385148165971357,True,0.996,10.34,0.0,0.0,0.0,219.0,313.0,215.1,303.4,373.6,487.2
1,AREA,STATIC,MEDIUM,9,628.0,0.0,155.29,20.530964798011173,True,0.598,12.28,0.0,0.0,0.0,153.0,459.0,156.8,447.3,215.1,303.4
1,AREA,STATIC,MEDIUM,10,529.0,0.0,274.88,10.415188196842188,True,0.763,7.95,0.0,0.0,0.0,292.0,215.0,290.5,207.2,156.8,447.3
1,AREA,STATIC,MEDIUM,11,465.0,0.0,62.34,28.799846943578213,True,0.283,8.16,0.0,0.0,0.0,237.0,245.0,235.8,236.9,290.5,207.2
1,AREA,STATIC,MEDIUM,12,647.0,0.0,230.37,22.163707392707444,True,0.753,16.7,0.0,0.0,0.0,40.0,369.0,53.9,378.3,235.8,236.9
1,AREA,STATIC,MEDIUM,13,834.0,1.0,170.2,17.07845639197901,True,0.55,9.39,0.0,0.0,0.0,71.0,206.0,79.5,210.0,53.9,378.3
1,AREA,STATIC,MEDIUM,14,728.0,0.0,526.47,12.465911891033004,True,0.986,12.29,0.0,0.0,0.0,548.0,474.0,540.5,464.3,79.5,210.0
1,AREA,STATIC,MEDIUM,15,593.0,0.0,446.96,12.077381107394238,True,0.913,11.03,0.0,0.0,0.0,240.0,134.0,247.9,126.4,540.5,464.3
1,AREA,STATIC,MEDIUM,16,748.0,0.0,173.66,13.564392101462946,True,0.32,4.34,0.0,0.0,0.0,71.0,112.0,75.0,110.4,247.9,126.4
1,AREA,STATIC,MEDIUM,17,587.0,0.0,164.72,26.533021700092398,True,0.212,5.63,0.0,0.0,0.0,142.0,267.0,139.4,262.0,75.0,110.4
1,AREA,STATIC,MEDIUM,18,599.0,0.0,137.56,14.343228862777217,True,0.332,4.77,0.0,0.0,0.0,265.0,209.0,264.2,204.3,139.4,262.0
1,AREA,STATIC,MEDIUM,19,825.0,0.0,425.27,13.267739812564834,True,0.626,8.31,0.0,0.0,0.0,522.0,541.0,529.2,536.9,264.2,204.3
1,AREA,STATIC,MEDIUM,20,912.0,0.0,465.5,10.282132258008678,True,0.893,9.18,0.0,0.0,0.0,535.0,64.0,540.3,71.5,529.2,536.9
1,AREA,SLOW,LOW,1,645.0,0.0,,27.475959389213685,True,0.42,11.54,120.0,-57.6,105.27,308.0,489.0,313.9,498.9,,
1,AREA,SLOW,LOW,2,694.0,0.0,68.59,21.568035129465482,True,0.226,4.88,120.0,-114.05,37.32,387.0,492.0,382.1,492.3,313.9,498.9
1,AREA,SLOW,LOW,3,628.0,0.0,130.03,21.992308699112417,True,0.976,21.45,120.0,-73.11,-95.16,432.0,383.0,417.5,367.2,382.1,492.3
1,AREA,SLOW,LOW,4,790.0,0.0,322.68,21.783744025545317,True,0.168,3.66,120.0,4.57,-119.91,164.0,563.0,160.4,562.2,417.5,367.2
1,AREA,SLOW,LOW,5,663.0,0.0,416.24,15.530062252851542,True,0.356,5.53,120.0,-74.15,-94.35,206.0,147.0,200.6,147.9,160.4,562.2
1,AREA,SLOW,LOW,6,628.0,0.0,442.9,28.41571866912258,True,0.752,21.37,120.0,100.48,65.61,523.0,471.0,501.7,472.7,200.6,147.9
1,AREA,SLOW,LOW,7,451.0,0.0,276.09,23.002643554856654,True,0.365,8.39,120.0,-117.99,21.89,313.0,263.0,312.8,271.4,501.7,472.7
1,AREA,SLOW,LOW,8,763.0,0.0,314.58,13.501355910243655,True,0.829,11.19,120.0,82.79,-86.87,21.0,402.0,29.8,408.9,312.8,271.4
1,AREA,SLOW,LOW,10,742.0,0.0,232.61,23.443683733827164,False,1.206,28.27,120.0,119.99,1.43,18.0,549.0,44.4,559.1,272.7,514.4
1,AREA,SLOW,LOW,11,698.0,0.0,564.58,18.14229169121289,True,0.666,12.08,120.0,110.17,47.58,451.0,151.0,445.5,161.7,44.4,559.1
1,AREA,SLOW,LOW,12,765.0,0.0,405.58,28.03602884470984,True,0.198,5.54,120.0,-85.9,83.79,57.0,39.0,57.2,44.5,445.5,161.7
1,AREA,SLOW,LOW,13,749.0,0.0,534.71,16.953951671383955,False,1.004,17.02,120.0,62.58,102.39,582.0,211.0,568.7,200.4,57.2,44.5
1,AREA,SLOW,LOW,14,708.0,0.0,210.62,19.22537903120998,True,0.479,9.21,120.0,79.56,-89.83,403.0,73.0,396.3,79.3,568.7,200.4
1,AREA,SLOW,LOW,15,657.0,0.0,273.81,29.976893310569213,True,0.967,28.97,120.0,111.76,43.71,152.0,109.0,123.6,103.4,396.3,79.3
1,AREA,SLOW,LOW,16,752.0,0.0,370.82,24.085693101427978,True,0.425,10.23,120.0,-118.92,16.1,226.0,463.0,234.5,457.2,123.6,103.4
1,AREA,SLOW,LOW,17,879.0,0.0,126.55,14.35667386005812,True,0.229,3.28,120.0,-61.79,-102.87,329.0,537.0,332.2,537.6,234.5,457.2
1,AREA,SLOW,LOW,18,808.0,0.0,502.65,18.6104929072514,False,1.206,22.45,120.0,64.57,-101.14,299.0,49.0,279.6,37.7,332.2,537.6
1,AREA,SLOW,LOW,19,767.0,0.0,329.0,15.848820215972701,True,0.288,4.57,120.0,108.1,52.1,550.0,233.0,546.1,230.6,279.6,37.7
1,AREA,SLOW,LOW,20,843.0,0.0,497.86,20.5718811658465,False,1.328,27.32,120.0,-92.19,-76.82,83.0,449.0,106.1,463.6,546.1,230.6
1,AREA,STATIC,LOW,1,851.0,0.0,,13.304871059751397,True,0.734,9.77,0.0,0.0,0.0,443.0,169.0,434.1,173.1,,
1,AREA,STATIC,LOW,2,541.0,0.0,352.99,26.043949802694783,True,0.563,14.67,0.0,0.0,0.0,113.0,352.0,126.4,346.0,434.1,173.1
1,AREA,STATIC,LOW,3,637.0,0.0,314.99,13.866939815414018,True,0.896,12.42,0.0,0.0,0.0,422.0,458.0,425.1,446.0,126.4,346.0
1,AREA,STATIC,LOW,4,519.0,0.0,82.53,29.759479289883057,True,0.356,10.59,0.0,0.0,0.0,510.0,439.0,507.5,449.3,425.1,446.0
1,AREA,STATIC,LOW,5,451.0,0.0,179.52,27.114946806652963,False,1.585,42.98,0.0,0.0,0.0,369.0,399.0,352.1,359.5,507.5,449.3
1,AREA,STATIC,LOW,6,516.0,0.0,266.02,20.447132535399916,True,0.768,15.7,0.0,0.0,0.0,102.0,315.0,88.6,323.1,352.1,359.5
1,AREA,STATIC,LOW,7,623.0,0.0,247.34,15.863709501786435,False,1.362,21.61,0.0,0.0,0.0,122.0,58.0,111.5,76.9,88.6,323.1
1,AREA,STATIC,LOW,8,541.0,0.0,587.51,25.492329042851672,True,0.687,17.52,0.0,0.0,0.0,509.0,525.0,491.5,524.9,111.5,76.9
1,AREA,STATIC,LOW,9,594.0,0.0,399.79,11.71796619203753,True,0.879,10.3,0.0,0.0,0.0,301.0,165.0,310.7,168.3,491.5,524.9
1,AREA,STATIC,LOW,10,525.0,0.0,228.46,11.549251855468377,True,0.429,4.96,0.0,0.0,0.0,280.0,390.0,277.7,394.4,310.7,168.3
1,AREA,STATIC,LOW,11,467.0,0.0,181.3,24.13930745003988,True,0.376,9.07,0.0,0.0,0.0,293.0,205.0,289.9,213.5,277.7,394.4
1,AREA,STATIC,LOW,12,488.0,0.0,114.08,12.531961704321105,True,0.502,6.29,0.0,0.0,0.0,267.0,328.0,273.1,326.3,289.9,213.5
1,AREA,STATIC,LOW,13,490.0,0.0,150.48,14.996523893422493,True,0.307,4.6,0.0,0.0,0.0,244.0,175.0,247.4,178.0,273.1,326.3
1,AREA,STATIC,LOW,14,629.0,0.0,278.26,25.225718417130942,True,0.705,17.78,0.0,0.0,0.0,169.0,431.0,153.7,440.0,247.4,178.0
1,AREA,STATIC,LOW,15,564.0,0.0,30.56,12.578041471408826,True,0.922,11.59,0.0,0.0,0.0,167.0,426.0,171.9,415.5,153.7,440.0
1,AREA,STATIC,LOW,16,568.0,0.0,413.17,15.67347163245966,True,0.994,15.58,0.0,0.0,0.0,406.0,57.0,394.3,67.3,171.9,415.5
1,AREA,STATIC,LOW,17,516.0,0.0,54.59,26.686783728928745,True,0.758,20.23,0.0,0.0,0.0,391.0,137.0,403.5,121.1,394.3,67.3
1,AREA,STATIC,LOW,18,479.0,0.0,100.15,12.69017385178403,False,1.06,13.46,0.0,0.0,0.0,371.0,227.0,366.7,214.2,403.5,121.1
1,AREA,STATIC,LOW,19,504.0,0.0,322.27,22.64744675429094,True,0.737,16.69,0.0,0.0,0.0,95.0,359.0,78.3,358.1,366.7,214.2
1,AREA,STATIC,LOW,20,718.0,0.0,174.84,27.806339724801592,True,0.462,12.85,0.0,0.0,0.0,190.0,479.0,191.0,491.8,78.3,358.1
1,AREA,FAST,MEDIUM,1,805.0,0.0,,11.03826383318874,True,0.386,4.26,121.9,116.64,-35.43,142.0,77.0,141.3,72.8,,
1,AREA,FAST,MEDIUM,2,800.0,0.0,111.03,21.62787914155426,True,0.369,7.98,133.58,89.83,-98.86,68.0,151.0,60.3,148.8,141.3,72.8
1,AREA,FAST,MEDIUM,3,877.0,0.0,479.86,16.55692639648619,True,0.549,9.09,112.76,-108.82,29.54,453.0,417.0,461.0,412.8,60.3,148.8
1,AREA,FAST,MEDIUM,4,707.0,0.0,240.68,25.848867777106364,True,0.562,14.52,91.31,13.07,-90.37,217.0,481.0,227.5,471.0,461.0,412.8
1,AREA,FAST,MEDIUM,5,890.0,1.0,251.79,16.58350408957626,True,0.281,4.66,116.79,35.71,-111.2,252.0,225.0,253.2,220.5,227.5,471.0
1,AREA,FAST,MEDIUM,6,1541.0,2.0,230.11,17.455222107879464,True,0.906,15.81,112.83,0.0,-112.83,11.0,217.0,23.5,207.3,253.2,220.5
1,AREA,FAST,MEDIUM,7,1334.0,2.0,320.91,14.05609720596566,False,1.488,20.92,124.33,124.25,-4.57,285.0,44.0,286.3,23.1,23.5,207.3
1,AREA,FAST,MEDIUM,8,890.0,0.0,538.37,11.038588713364344,True,0.503,5.56,136.69,136.53,-6.5,461.0,527.0,460.5,532.5,286.3,23.1
1,AREA,FAST,MEDIUM,9,1139.0,1.0,235.01,16.62013556111369,True,0.759,12.61,151.89,-106.67,108.14,351.0,325.0,339.8,330.8,460.5,532.5
1,AREA,FAST,MEDIUM,10,595.0,0.0,211.55,25.26648245770121,True,0.68,17.18,137.98,110.73,-82.33,213.0,143.0,215.0,160.1,339.8,330.8
1,AREA,FAST,MEDIUM,11,1265.0,2.0,359.89,20.229201934169012,False,1.002,20.28,148.45,83.38,122.82,348.0,483.0,368.1,485.8,215.0,160.1
1,AREA,FAST,MEDIUM,12,720.0,0.0,408.55,18.735884132671362,True,0.647,12.11,73.73,26.19,-68.92,41.0,261.0,29.5,257.1,368.1,485.8
1,AREA,FAST,MEDIUM,13,782.0,0.0,542.32,19.99009553290307,False,1.144,22.87,277.08,-28.9,275.57,571.0,278.0,570.1,300.9,29.5,257.1
1,AREA,FAST,MEDIUM,14,1150.0,1.0,551.23,12.87986165847082,True,0.597,7.69,139.02,-37.44,-133.88,37.0,407.0,29.6,409.1,570.1,300.9
1,AREA,FAST,MEDIUM,15,736.0,0.0,190.66,13.880359767060765,True,0.554,7.69,53.14,-44.63,-28.84,97.0,223.0,96.8,230.7,29.6,409.1
1,AREA,FAST,MEDIUM,16,676.0,0.0,339.94,28.23505387309138,True,0.357,10.07,39.71,21.34,-33.49,367.0,37.0,377.0,38.2,96.8,230.7
1,AREA,FAST,MEDIUM,17,1040.0,1.0,441.32,15.894314613602447,True,0.214,3.39,123.65,-123.62,-2.62,99.0,378.0,99.5,381.4,377.0,38.2
1,AREA,FAST,MEDIUM,18,782.0,0.0,149.0,19.046315311929234,True,0.498,9.48,116.47,115.85,-12.06,207.0,482.0,201.7,489.8,99.5,381.4
1,AREA,FAST,MEDIUM,19,869.0,0.0,349.94,19.02771371066123,True,0.2,3.81,122.13,50.86,111.04,49.0,178.0,45.4,176.7,201.7,489.8
1,AREA,FAST,MEDIUM,20,1479.0,2.0,356.14,13.130821197558713,True,0.582,7.65,138.9,-20.65,137.36,230.0,474.0,229.5,481.6,45.4,176.7
1,AREA,SLOW,MEDIUM,1,755.0,0.0,,26.17980731971772,True,0.519,13.59,120.0,-30.19,116.14,101.0,375.0,109.1,385.9,,
1,AREA,SLOW,MEDIUM,2,783.0,0.0,373.14,10.609603290024099,True,0.807,8.56,120.0,86.26,83.42,472.0,303.0,474.6,311.1,109.1,385.9
1,AREA,SLOW,MEDIUM,3,676.0,0.0,236.18,28.662274792621403,True,0.392,11.25,120.0,39.39,113.35,463.0,64.0,463.0,75.2,474.6,311.1
1,AREA,SLOW,MEDIUM,4,763.0,0.0,434.4,26.09402857541861,True,0.574,14.97,120.0,105.76,-56.7,391.0,509.0,405.6,505.8,463.0,75.2
1,AREA,SLOW,MEDIUM,6,589.0,0.0,374.73,16.727936396925056,True,0.94,15.72,120.0,-3.83,-119.94,271.0,255.0,264.4,269.3,570.1,486.0
1,AREA,SLOW,MEDIUM,7,694.0,0.0,203.02,17.583895080979534,True,0.656,11.53,120.0,-97.3,70.24,445.0,155.0,438.2,164.3,264.4,269.3
1,AREA,SLOW,MEDIUM,8,808.0,0.0,139.19,10.759770812260781,True,0.783,8.42,120.0,100.06,66.24,427.0,34.0,426.8,25.6,438.2,164.3
1,AREA,SLOW,MEDIUM,9,739.0,0.0,588.3,20.241647845358656,True,0.55,11.13,120.0,-118.82,16.81,59.0,497.0,60.5,486.0,426.8,25.6
1,AREA,SLOW,MEDIUM,10,828.0,0.0,151.05,20.41125941489538,True,0.278,5.67,120.0,-109.24,49.67,68.0,338.0,73.1,335.4,60.5,486.0
1,AREA,SLOW,MEDIUM,11,733.0,0.0,180.42,27.085954175470096,True,0.15,4.07,120.0,101.14,-64.59,131.0,165.0,127.3,163.4,73.1,335.4
1,AREA,SLOW,MEDIUM,12,754.0,0.0,309.6,12.567812696361077,True,0.778,9.77,120.0,34.73,-114.87,443.0,123.0,433.8,119.7,127.3,163.4
1,AREA,SLOW,MEDIUM,13,710.0,0.0,418.26,27.419079924491175,True,0.635,17.41,120.0,115.25,-33.42,123.0,425.0,136.2,413.7,433.8,119.7
1,AREA,SLOW,MEDIUM,14,626.0,0.0,418.41,25.299803343016116,True,0.241,6.11,120.0,94.69,-73.71,508.0,211.0,505.2,216.4,136.2,413.7
1,AREA,SLOW,MEDIUM,15,777.0,0.0,493.67,17.894653707965844,True,0.218,3.9,120.0,83.15,86.52,48.0,407.0,48.2,403.1,505.2,216.4
1,AREA,SLOW,MEDIUM,16,737.0,0.0,150.61,21.906143890595484,True,0.573,12.55,120.0,-106.7,54.91,117.0,541.0,125.9,532.1,48.2,403.1
1,AREA,SLOW,MEDIUM,17,783.0,0.0,271.4,12.085254648325312,True,0.294,3.55,120.0,-52.15,-108.08,375.0,432.0,378.5,432.8,125.9,532.1
1,AREA,SLOW,MEDIUM,18,790.0,0.0,331.07,11.174440473228646,True,0.655,7.32,120.0,-71.53,96.35,163.0,186.0,165.7,179.2,378.5,432.8
1,AREA,SLOW,MEDIUM,19,708.0,0.0,154.58,20.491595306428817,True,0.659,13.5,120.0,-119.88,-5.33,300.0,131.0,313.3,133.4,165.7,179.2
1,AREA,SLOW,MEDIUM,20,849.0,0.0,410.96,11.525746801473504,True,0.378,4.36,120.0,-119.69,8.61,95.0,477.0,91.2,479.1,313.3,133.4
1,AREA,FAST,HIGH,1,628.0,0.0,,29.90299239585336,True,0.892,26.68,68.13,45.46,-50.74,306.0,278.0,287.4,258.9,,
1,AREA,FAST,HIGH,2,672.0,0.0,281.67,19.503275361247987,True,0.713,13.91,95.56,61.35,73.27,578.0,296.0,567.7,286.6,287.4,258.9
1,AREA,FAST,HIGH,3,581.0,0.0,302.58,15.913315764552504,True,0.343,5.46,142.83,-119.92,77.58,269.0,226.0,272.2,221.6,567.7,286.6
1,AREA,FAST,HIGH,4,785.0,0.0,311.26,11.874857941679258,True,0.697,8.27,120.77,-117.65,27.27,173.0,525.0,173.4,516.7,272.2,221.6
1,AREA,FAST,HIGH,5,803.0,0.0,348.76,27.52298041444567,True,0.725,19.94,138.9,48.12,-130.3,526.0,543.0,522.0,523.5,173.4,516.7
1,AREA,FAST,HIGH,6,658.0,0.0,362.59,20.762799376546113,True,0.903,18.75,84.4,78.23,-31.67,189.0,359.0,204.5,348.4,522.0,523.5
1,AREA,FAST,HIGH,7,704.0,0.0,435.08,26.235787545709396,True,0.352,9.24,105.08,38.37,97.83,522.0,39.0,518.9,47.7,204.5,348.4
1,AREA,FAST,HIGH,8,735.0,0.0,556.72,29.319667576360185,True,0.636,18.65,204.28,204.1,-8.56,149.0,470.0,165.8,478.1,518.9,47.7
1,AREA,FAST,HIGH,9,1099.0,1.0,359.89,18.54498924478061,True,0.915,16.97,181.2,-90.59,156.92,267.0,118.0,254.3,129.3,165.8,478.1
1,AREA,FAST,HIGH,10,752.0,0.0,403.47,25.232586144983436,True,0.572,14.44,138.66,-18.57,137.41,49.0,463.0,35.6,468.3,254.3,129.3
1,AREA,FAST,HIGH,11,650.0,0.0,200.84,22.193381897188985,True,0.431,9.56,80.35,78.88,-15.27,228.0,436.0,234.8,442.8,35.6,468.3
1,AREA,FAST,HIGH,12,576.0,0.0,70.94,25.902318697315142,True,0.296,7.66,137.42,22.94,-135.49,235.0,377.0,229.2,372.0,234.8,442.8
1,AREA,FAST,HIGH,13,989.0,1.0,339.82,23.71359764276955,True,0.981,23.27,101.86,7.63,-101.57,559.0,335.0,568.6,356.2,229.2,372.0
1,AREA,FAST,HIGH,14,685.0,0.0,308.32,13.982489876882028,True,0.32,4.48,104.38,-97.01,-38.53,323.0,173.0,319.1,175.1,568.6,356.2
1,AREA,FAST,HIGH,15,725.0,0.0,391.88,21.668013497302255,True,0.644,13.96,126.65,-126.23,10.39,348.0,554.0,341.5,566.4,319.1,175.1
1,AREA,FAST,HIGH,16,614.0,0.0,209.29,19.268141524261864,True,0.168,3.24,131.51,-55.64,119.16,394.0,364.0,397.2,364.6,341.5,566.4
1,AREA,FAST,HIGH,17,1339.0,1.0,185.32,11.025231791716546,True,0.659,7.26,120.36,-59.33,104.73,251.0,468.0,248.0,474.6,397.2,364.6
1,AREA,FAST,HIGH,18,1330.0,1.0,338.9,13.879681079833855,True,0.73,10.13,127.62,31.09,123.77,309.0,131.0,306.4,140.8,248.0,474.6
1,AREA,FAST,HIGH,20,642.0,0.0,64.42,24.43345891639111,True,0.525,12.84,117.42,-8.51,-117.11,177.0,271.0,176.6,283.8,241.0,283.6
1,AREA,STATIC,HIGH,1,724.0,0.0,,21.586060364422572,True,0.541,11.68,0.0,0.0,0.0,65.0,123.0,64.3,111.3,,
1,AREA,STATIC,HIGH,2,594.0,0.0,183.05,17.141198642885012,True,0.992,17.0,0.0,0.0,0.0,76.0,311.0,73.9,294.1,64.3,111.3
1,AREA,STATIC,HIGH,3,478.0,0.0,171.06,27.827632667534594,True,0.109,3.03,0.0,0.0,0.0,237.0,352.0,234.3,353.4,73.9,294.1
1,AREA,STATIC,HIGH,4,1026.0,2.0,169.02,29.097979516535904,True,0.891,25.94,0.0,0.0,0.0,103.0,285.0,92.7,261.2,234.3,353.4
1,AREA,STATIC,HIGH,5,581.0,0.0,339.34,18.278045573823622,True,0.579,10.59,0.0,0.0,0.0,441.0,228.0,430.4,228.1,92.7,261.2
1,AREA,STATIC,HIGH,6,616.0,0.0,388.2,17.51456155213854,True,0.352,6.17,0.0,0.0,0.0,44.0,150.0,49.7,152.4,430.4,228.1
1,AREA,STATIC,HIGH,7,557.0,0.0,143.87,23.628778341036195,True,0.539,12.73,0.0,0.0,0.0,161.0,255.0,148.4,257.0,49.7,152.4
1,AREA,STATIC,HIGH,8,758.0,0.0,271.19,15.393220417450957,True,0.526,8.09,0.0,0.0,0.0,136.0,525.0,128.3,527.5,148.4,257.0
1,AREA,STATIC,HIGH,9,577.0,0.0,579.22,16.267715478962668,True,0.383,6.23,0.0,0.0,0.0,519.0,92.0,513.5,94.9,128.3,527.5
1,AREA,STATIC,HIGH,10,642.0,0.0,524.35,20.407334374569256,True,0.364,7.43,0.0,0.0,0.0,264.0,559.0,271.4,560.0,513.5,94.9
1,AREA,STATIC,HIGH,11,1066.0,1.0,511.61,19.563345720121383,True,0.516,10.1,0.0,0.0,0.0,91.0,71.0,91.4,81.1,271.4,560.0
